,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
6154869,"frozenset({'Corison Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154872,"frozenset({'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154873,"frozenset({'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154875,"frozenset({""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154876,"frozenset({'Corison Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154879,"frozenset({'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154881,"frozenset({""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154882,"frozenset({'Corison Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154885,"frozenset({'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154891,"frozenset({""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154894,"frozenset({""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154897,"frozenset({'Corison Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154901,"frozenset({'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154903,"frozenset({""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154904,"frozenset({'Corison Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154907,"frozenset({'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154909,"frozenset({'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154910,"frozenset({'Corison Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154913,"frozenset({'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154919,"frozenset({'Corison Cabernet Sauvignon, Napa Valley, USA', ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154922,"frozenset({""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154925,"frozenset({'Corison Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154930,"frozenset({""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
6154931,"frozenset({'Corison Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5,9.0,0.04938271604938271,1.8888888888888888
